student_id,name,gender,join_date,ability_band,study_hours_per_week,overall_attendance,video_completion_rate,average_video_duration,video_sessions,average_quiz_accuracy,average_quiz_score,quiz_attempts,mock_test_average,mock_test_count,average_assignment_score,assignment_delay_average,on_time_submissions,delayed_submissions,missing_submissions,engagement_score,weekly_videos_watched,weekly_forum_posts,weekly_study_sessions,study_hours,performance,low_attendance_flag,low_quiz_accuracy_flag,low_mock_average_flag,low_study_hours_flag,low_assignment_score_flag,high_delay_flag,learning_gap_score,student_rank,learning_category
S1391,Laura Mckinney,Male,2024-12-14,High,23.343665431403963,0.9333333333333332,1.0,9.166666666666666,3,0.792875,79.33333333333333,24,82.5,2,80.66666666666667,2.333333333333333,3,3,0,2.3,6.0,4.0,6.0,22.628166883106164,High Performer,False,False,False,False,False,False,0.18623374945890125,289,Excellent
S1392,Brian Smith,Male,2026-06-11,Medium,8.279536270640833,0.7666666666666667,0.75,10.7,4,0.7131000000000001,70.1,30,73.66666666666667,3,80.16666666666667,3.6666666666666665,1,5,0,1.0,6.0,1.0,0.0,8.279536270640833,Average Performer,False,False,False,True,False,False,0.3061211593233979,1473,Good
S1393,Robert Montgomery,Female,2024-08-10,High,21.054384399520263,0.9,0.6666666666666666,14.300000000000002,3,0.8429354838709677,85.48387096774194,31,83.33333333333333,3,85.66666666666667,0.8333333333333334,3,3,0,2.3,9.0,2.0,7.0,21.054384399520263,High Performer,False,False,False,False,False,False,0.17431672717324237,93,Excellent
S1394,Tamara Davis,Male,2025-11-26,Low,2.5172837481507457,0.8666666666666667,0.5,12.0,4,0.69028,67.56,25,68.33333333333333,3,70.16666666666667,3.8333333333333335,0,6,0,1.6,8.0,0.0,4.0,2.5172837481507457,Average Performer,False,False,False,True,False,False,0.3280394572962898,1498,Good
S1395,Dana Chapman,Female,2026-01-24,Medium,10.927043220021972,1.0,1.0,15.2,3,0.681888888888889,70.33333333333333,27,72.0,4,88.5,3.6666666666666665,2,4,0,2.2,10.0,0.0,4.0,10.927043220021972,Average Performer,False,False,False,False,False,False,0.24136572528327838,523,Good
S1396,Jennifer Collins,Female,2025-08-31,High,17.519682397938162,0.9333333333333332,1.0,14.0,3,0.8056451612903226,80.0,31,71.5,2,78.66666666666667,2.6666666666666665,2,4,0,1.3,9.0,0.0,0.0,17.519682397938162,High Performer,False,False,False,False,False,False,0.2201739122847245,913,Good
S1397,Gary Jackson,Male,2026-05-28,High,12.17579674697283,0.9666666666666668,0.75,14.75,4,0.8723214285714286,87.46428571428571,28,76.0,2,79.16666666666667,2.1666666666666665,2,4,0,1.3,8.0,3.0,5.0,12.17579674697283,High Performer,False,False,False,False,False,False,0.19544741289447265,604,Excellent
S1398,Ashley Hicks,Female,2024-12-18,Medium,13.892081657488747,0.9666666666666668,1.0,15.625,4,0.7416666666666667,72.875,24,81.0,2,87.0,2.5,0,6,0,1.3,8.0,1.0,6.0,13.892081657488747,Average Performer,False,False,False,False,False,False,0.20860312918961144,528,Good
S1399,Hannah Luna,Female,2025-10-18,Medium,14.640081215110287,0.8,0.5,9.65,4,0.7175714285714285,73.25,28,83.0,3,82.83333333333333,3.0,0,6,0,2.6,7.0,1.0,3.0,14.640081215110287,Average Performer,False,False,False,False,False,False,0.25787836839079575,625,Good
S1400,Robin Young,Male,2025-08-18,Medium,9.161791734454388,0.8333333333333334,0.3333333333333333,10.2,3,0.7129333333333333,69.9,30,71.5,2,77.5,3.1666666666666665,2,4,0,1.4,7.0,1.0,5.0,9.161791734454388,Average Performer,False,False,False,True,False,False,0.2956321873305307,1393,Good
S1401,Craig Morrison,Female,2025-01-08,High,17.898158880357173,0.9666666666666668,0.5,12.125,4,0.8676071428571428,90.60857142857144,28,79.75,4,86.5,3.333333333333333,2,4,0,2.5,7.0,2.0,2.0,17.898158880357173,High Performer,False,False,False,False,False,False,0.16405579327529757,34,Excellent
S1402,Mary Thompson,Female,2025-12-22,Medium,4.275278858293346,0.9,0.5,7.375,4,0.8425555555555555,82.81481481481481,27,68.33333333333333,3,84.5,2.833333333333333,1,5,0,1.0,5.0,1.0,2.0,4.275278858293346,Average Performer,False,False,False,True,False,False,0.24812846952093331,867,Good
S1403,Kathleen Webster,Female,2026-04-27,Medium,8.65090587736145,0.7666666666666667,0.5,4.15,2,0.7238235294117646,73.1470588235294,34,73.0,3,73.33333333333333,5.833333333333333,0,5,1,1.9,8.0,3.0,4.0,8.65090587736145,Average Performer,False,False,False,True,False,True,0.3135590098164003,1360,Good
S1404,Joann Glass,Male,2026-02-23,Medium,10.759101403025998,0.5666666666666667,0.3333333333333333,6.5,3,0.6651923076923077,65.5,26,79.5,2,70.16666666666667,4.333333333333333,0,6,0,1.4,9.0,1.0,7.0,10.759101403025998,At Risk,True,False,False,False,False,False,0.367627887518076,1618,Good
S1405,Madison Weber,Female,2026-07-25,Medium,15.360007769305705,0.9333333333333332,1.0,19.933333333333334,3,0.8088076923076923,80.11538461538461,26,77.5,2,83.83333333333333,3.333333333333333,1,5,0,2.1,10.0,1.0,2.0,15.360007769305705,High Performer,False,False,False,False,False,False,0.20487433955109474,282,Good
S1406,Lori Hernandez,Male,2025-07-24,Medium,11.836229037529138,0.9333333333333332,0.6666666666666666,12.333333333333334,3,0.723,73.67857142857143,28,83.25,4,77.16666666666667,2.1666666666666665,2,4,0,1.8,7.0,3.0,4.0,11.836229037529138,Average Performer,False,False,False,False,False,False,0.23792609407284387,785,Good
S1407,Jeremy Turner,Male,2025-02-20,High,14.628065987088895,0.9666666666666668,0.6666666666666666,14.533333333333331,3,0.7348846153846154,71.26923076923077,26,83.0,2,79.16666666666667,2.0,3,3,0,1.0,9.0,2.0,5.0,14.628065987088895,Average Performer,False,False,False,False,False,False,0.21654778375022649,924,Good
S1408,Anthony Romero,Female,2026-07-24,Low,8.002468914368887,0.8,0.3333333333333333,7.733333333333333,3,0.7564444444444445,74.03703703703704,27,65.0,4,76.0,3.333333333333333,1,5,0,1.8,6.0,1.0,3.0,8.002468914368887,Average Performer,False,False,False,True,False,False,0.30906049438074445,1343,Good
S1409,Jesse Brown,Male,2025-12-04,Medium,10.970665235604756,0.9,0.0,15.266666666666666,3,0.8100714285714286,79.67857142857143,28,81.0,4,77.0,4.333333333333333,0,6,0,1.0,6.0,3.0,6.0,10.970665235604756,High Performer,False,False,False,False,False,False,0.22705190833955952,912,Good
S1410,Angela Lin,Male,2025-09-13,Medium,14.308981027603284,0.8666666666666667,0.5,13.35,2,0.6241666666666666,64.0,24,74.75,4,79.0,2.5,2,4,0,2.5,9.0,1.0,6.0,14.308981027603284,Average Performer,False,False,False,False,False,False,0.2923108807643251,1008,Good
S1411,Lisa Hunter,Female,2026-04-16,High,11.83791895734058,0.9666666666666668,1.0,9.0,4,0.829655172413793,82.58620689655173,29,89.0,2,92.16833333333334,3.0,2,4,0,2.0,7.0,1.0,5.0,11.83791895734058,High Performer,False,False,False,False,False,False,0.16358948421584393,23,Excellent
S1412,Julian Conner,Female,2025-11-16,Medium,8.818753191102747,0.8666666666666667,0.5,13.625,4,0.62228,65.52,25,78.75,4,74.33333333333333,3.8333333333333335,1,5,0,1.4,6.0,2.0,5.0,8.818753191102747,Average Performer,False,False,False,True,False,False,0.3056024503555764,1376,Good
S1413,Joanna Pacheco,Female,2026-05-20,High,14.46032112419535,1.0,0.6666666666666666,14.666666666666666,3,0.8673333333333333,87.66666666666667,27,94.0,3,85.33333333333333,0.6666666666666666,4,2,0,1.7,10.0,3.0,5.0,14.46032112419535,High Performer,False,False,False,False,False,False,0.13764919718951169,44,Excellent
S1414,Erica Alvarez,Female,2026-03-16,Medium,8.515467237865984,0.8333333333333334,0.6666666666666666,12.333333333333334,3,0.8152424242424242,83.0,33,79.0,2,86.5,3.5,1,5,0,1.0,6.0,0.0,3.0,8.515467237865984,Average Performer,False,False,False,True,False,False,0.2380552712992744,720,Good
S1415,Antonio Garcia,Male,2026-07-01,Low,8.031152443531786,0.6,0.25,7.075,4,0.6113571428571428,62.642857142857146,28,72.75,4,77.66666666666667,4.333333333333333,0,6,0,1.4,4.0,1.0,5.0,8.031152443531786,At Risk,True,False,False,True,False,False,0.3845149760340276,1651,Good
S1416,Gwendolyn Klein,Male,2025-06-28,Medium,6.100638693193763,0.8,0.6666666666666666,10.566666666666666,3,0.7264642857142858,71.17857142857143,28,67.5,4,77.16666666666667,4.666666666666667,0,6,0,1.0,8.0,2.0,5.0,6.100638693193763,Average Performer,False,False,False,True,False,False,0.31605911755272986,1603,Good
S1417,Carrie Wright,Male,2026-07-22,High,7.329527714148769,0.9333333333333332,0.5,16.65,2,0.7723793103448277,78.62068965517241,29,81.75,4,75.33333333333333,2.333333333333333,0,6,0,1.2,4.0,2.0,5.0,7.329527714148769,High Performer,False,False,False,True,False,False,0.24012905427784648,905,Good
S1418,Jeffrey Mills,Female,2025-10-09,High,9.689743823501669,0.9333333333333332,0.5,11.875,4,0.7928,82.53333333333333,30,79.0,3,81.66666666666667,3.333333333333333,2,3,1,1.1,7.0,1.0,5.0,9.689743823501669,High Performer,False,False,False,True,False,False,0.2241023071079125,715,Good
S1419,Jake Campbell,Female,2026-02-11,Medium,11.615255076907728,0.8,0.75,11.8,4,0.7668260869565218,77.69565217391305,23,81.75,4,78.83333333333333,2.0,1,5,0,1.5,10.0,2.0,3.0,11.615255076907728,Average Performer,False,False,False,False,False,False,0.2591640362207741,954,Good
S1420,George Harper,Female,2025-11-25,High,10.831608636001675,0.9666666666666668,1.0,12.6,3,0.8196428571428571,82.21428571428571,28,78.5,2,83.0,1.8333333333333333,1,5,0,1.6,10.0,1.0,3.0,10.831608636001675,High Performer,False,False,False,False,False,False,0.20386145460047198,384,Good
S1421,Maria Jones,Female,2024-09-11,High,13.189237496391415,0.9333333333333332,0.6666666666666666,9.066666666666666,3,0.7708799999999999,75.28,25,74.33333333333333,3,85.5,3.0,2,4,0,1.7,7.0,1.0,4.0,13.189237496391415,High Performer,False,False,False,False,False,False,0.22551290625902154,557,Good
S1422,Michael Mitchell,Male,2025-09-05,Low,13.129123983288984,0.9,0.5,5.8,4,0.8016800000000001,79.0,25,83.66666666666667,3,84.66666666666667,2.6666666666666665,2,4,0,2.6,5.0,2.0,4.0,13.129123983288984,High Performer,False,False,False,False,False,False,0.20733985670844418,150,Good
S1423,Mary Escobar,Female,2024-12-29,Medium,15.91518823824132,0.9,0.75,12.275,4,0.8574814814814815,86.74074074074075,27,77.33333333333333,3,85.0,2.1666666666666665,1,5,0,2.0,10.0,3.0,6.0,15.91518823824132,High Performer,False,False,False,False,False,False,0.19580091829328555,255,Excellent
S1424,Felicia Aguilar,Male,2025-05-05,Medium,16.695959524047392,0.9333333333333332,0.6666666666666666,14.9,3,0.8347083333333334,84.83333333333333,24,82.0,4,81.16666666666667,2.833333333333333,1,5,0,2.2,8.0,4.0,4.0,16.695959524047392,High Performer,False,False,False,False,False,False,0.18876426785654815,202,Excellent
S1425,Gregory Ponce,Female,2025-07-21,Low,9.706472180673549,0.6,0.5,6.45,2,0.6792307692307692,69.53846153846153,26,74.33333333333333,3,79.16666666666667,5.333333333333333,1,5,0,2.2,5.0,1.0,3.0,9.706472180673549,At Risk,True,False,False,True,False,True,0.35454792211241876,1296,Good
S1426,Jenna Larson,Male,2024-11-18,High,20.827601535756564,1.0,1.0,9.533333333333331,3,0.8813846153846154,87.57692307692308,26,88.66666666666667,3,84.83333333333333,1.8333333333333333,3,3,0,2.2,10.0,2.0,4.0,20.827601535756564,High Performer,False,False,False,False,False,False,0.12893227821189063,13,Excellent
S1427,Emily Bennett,Female,2025-01-29,Low,2.544376370793666,0.4666666666666667,0.3333333333333333,10.1,3,0.6088,62.36,25,65.0,2,74.83333333333333,5.833333333333333,0,6,0,1.3,7.0,0.0,4.0,2.544376370793666,At Risk,True,False,False,True,False,True,0.4520823924063492,1819,Average
S1428,Robin Santiago,Male,2024-11-20,Medium,6.666368737441523,0.7666666666666667,0.75,12.175,4,0.854375,82.5,24,75.0,4,74.0,4.333333333333333,1,5,0,1.8,9.0,2.0,4.0,6.666368737441523,Average Performer,False,False,False,True,False,False,0.27435491148972957,964,Good
S1429,Nancy Jennings,Male,2026-02-26,Low,2.635963088907723,0.5333333333333333,0.3333333333333333,7.433333333333334,3,0.5914919565217391,61.2258064516129,31,64.0,2,80.0,6.333333333333333,0,6,0,1.0,9.0,1.0,2.0,2.635963088907723,At Risk,True,False,False,True,False,True,0.43462917198787554,1803,Average
S1430,Maria Henderson,Male,2026-01-10,Medium,15.944243072082749,0.8666666666666667,0.6666666666666666,16.7,3,0.892265925925926,89.21739130434783,23,82.5,2,90.0,2.833333333333333,0,6,0,1.7,8.0,3.0,4.0,15.944243072082749,High Performer,False,False,False,False,False,False,0.17579294787534866,172,Excellent
S1431,Jack White,Female,2026-03-13,Low,10.190305485491038,0.6666666666666666,0.25,7.649999999999999,4,0.7758620689655172,82.27586206896552,29,62.25,4,80.0,5.833333333333333,1,5,0,2.1,5.0,3.0,4.0,10.190305485491038,At Risk,True,False,False,False,False,True,0.33059894892995056,1208,Good
S1432,Travis Tucker,Female,2025-03-17,Low,2.924061280894011,0.8,1.0,12.433333333333332,3,0.6825416666666667,71.25,24,87.0,2,81.66666666666667,6.333333333333333,0,6,0,1.4,6.0,2.0,3.0,2.924061280894011,Average Performer,False,False,False,True,False,True,0.29142734679776494,998,Good
S1433,Chad Jones,Male,2026-05-13,Medium,11.327064161621184,0.8333333333333334,0.3333333333333333,8.6,3,0.7988214285714286,80.42857142857143,28,74.5,4,84.83333333333333,2.333333333333333,2,4,0,1.3,5.0,1.0,6.0,11.327064161621184,Average Performer,False,False,False,False,False,False,0.24745257769118512,810,Good
S1434,Ashley Wise,Male,2025-06-30,Low,2.6043469495046976,0.8666666666666667,1.0,17.2,3,0.75964,77.24,25,84.0,4,75.83333333333333,2.6666666666666665,1,5,0,2.3,7.0,1.0,5.0,2.6043469495046976,High Performer,False,False,False,True,False,False,0.26718046595957157,671,Good
S1435,Sophia Johnson,Female,2025-06-10,Medium,12.135314120983864,0.7,0.6666666666666666,12.3,3,0.7015483870967743,71.03225806451613,31,66.0,2,87.0,5.166666666666667,1,5,0,1.8,6.0,0.0,6.0,12.135314120983864,Average Performer,True,False,False,False,False,True,0.3216971985685081,1205,Good
S1436,Ralph Anderson,Male,2025-03-31,Medium,17.831152201335303,0.8666666666666667,1.0,14.066666666666668,3,0.8580000000000001,88.45454545454545,22,84.0,2,85.5,2.833333333333333,1,5,0,2.4,9.0,2.0,4.0,17.831152201335303,High Performer,False,False,False,False,False,False,0.18510545282999502,105,Excellent
S1437,Christopher Guerra,Female,2026-05-26,Medium,3.578629619796065,0.9666666666666668,0.6666666666666666,9.133333333333333,3,0.7713461538461538,76.38461538461539,26,75.75,4,76.0,3.333333333333333,1,5,0,1.2,7.0,1.0,4.0,3.578629619796065,High Performer,False,False,False,True,False,False,0.25248291312999704,981,Good
S1438,Rhonda Martin,Female,2026-05-02,Medium,9.287056343102162,0.8666666666666667,1.0,6.475,4,0.7985666666666666,81.03333333333333,30,67.75,4,80.0,3.8333333333333335,2,4,0,2.4,7.0,1.0,3.0,9.287056343102162,Average Performer,False,False,False,True,False,False,0.26504569247557797,736,Good
S1439,Jason Rhodes,Male,2026-07-04,High,13.064890301102343,0.9333333333333332,1.0,19.65,4,0.838625,83.375,24,84.5,2,83.0,4.0,1,5,0,1.4,10.0,0.0,6.0,13.064890301102343,High Performer,False,False,False,False,False,False,0.18891694091391087,341,Excellent
S1440,Jeremy Mitchell,Male,2024-09-15,Medium,13.385478025258658,0.8666666666666667,1.0,8.5,3,0.8024074074074073,79.66666666666667,27,73.5,4,80.5,1.3333333333333333,4,2,0,1.2,10.0,3.0,4.0,13.385478025258658,High Performer,False,False,False,False,False,False,0.2413974160479645,966,Good
S1441,Joann Ferguson,Other,2025-12-01,Medium,13.115941280620437,0.8333333333333334,1.0,12.65,4,0.79304,76.48,25,80.25,4,72.83333333333333,2.6666666666666665,2,4,0,1.0,6.0,3.0,4.0,13.115941280620437,Average Performer,False,False,False,False,False,False,0.2512148134651156,1214,Good
S1442,Robert Harrison,Male,2025-01-01,Low,5.27173914569044,0.5666666666666667,0.5,4.4,4,0.6905454545454546,65.9090909090909,22,66.25,4,71.0,3.6666666666666665,0,6,0,1.0,3.0,1.0,7.0,5.27173914569044,At Risk,True,False,False,True,False,False,0.3989903491054708,1838,Good
S1443,Holly Valentine,Male,2026-05-15,Low,4.72284525586241,0.6666666666666666,0.5,9.125,4,0.6437931034482759,61.37931034482759,29,57.25,4,82.0,4.666666666666667,1,5,0,2.5,5.0,1.0,7.0,4.72284525586241,At Risk,True,False,False,True,False,False,0.3908882891591946,1369,Good
S1444,Mrs. Diane Reyes,Female,2025-06-12,Medium,11.222156728665144,1.0,1.0,8.1,3,0.7995384615384615,79.5,26,74.25,4,75.0,1.5,3,3,0,1.9,6.0,2.0,2.0,11.222156728665144,High Performer,False,False,False,False,False,False,0.22108306971679867,683,Good
S1445,Tracy Montoya,Female,2025-02-19,Medium,12.697897004278538,0.8,0.6666666666666666,14.933333333333332,3,0.8371071428571428,86.67857142857143,28,78.0,2,80.0,3.0,2,4,0,1.6,8.0,2.0,5.0,12.697897004278538,Average Performer,False,False,False,False,False,False,0.2411231146321608,750,Good
S1446,Brenda Wright,Other,2026-04-27,Medium,13.076990997731428,0.9333333333333332,0.6,10.66,5,0.8512962962962963,83.37037037037037,27,81.0,2,84.33333333333333,5.333333333333333,1,5,0,1.0,5.0,2.0,2.0,13.076990997731428,High Performer,False,False,False,False,False,True,0.19008530028344922,494,Excellent
S1447,Shelly Spencer,Female,2025-03-06,High,15.199241475586168,0.9,0.5,9.0,4,0.7304761904761905,70.71428571428571,21,88.0,2,75.33333333333333,3.333333333333333,1,5,0,2.1,8.0,2.0,4.0,15.199241475586168,Average Performer,False,False,False,False,False,False,0.22885903916817743,710,Good
S1448,Ryan Rosales,Male,2025-12-10,High,10.391826066173046,0.8,0.6666666666666666,5.566666666666666,3,0.686037037037037,67.88888888888889,27,85.0,2,79.33333333333333,2.5,3,3,0,1.3,7.0,1.0,4.0,10.391826066173046,Average Performer,False,False,False,False,False,False,0.27920932372345625,1165,Good
S1449,Phillip Nelson,Male,2024-11-28,Medium,8.399996029103937,0.9,0.5,19.75,2,0.8185,84.76923076923077,26,78.5,2,77.33333333333333,4.5,0,6,0,1.3,9.0,1.0,3.0,8.399996029103937,High Performer,False,False,False,True,False,False,0.23545000992724013,827,Good
S1450,Brittany Kim,Female,2025-02-11,Medium,13.394527168219186,0.6666666666666666,0.6666666666666666,9.433333333333334,3,0.7172499999999999,68.60714285714286,28,66.0,2,79.66666666666667,2.1666666666666665,2,4,0,1.7,3.0,3.0,4.0,13.394527168219186,At Risk,True,False,False,False,False,False,0.33317201541278535,1469,Good
S1451,Courtney Hayes,Female,2026-01-11,Low,5.996581760942401,0.6333333333333333,0.3333333333333333,7.166666666666667,3,0.5914919565217391,61.17391304347826,23,58.5,2,75.5,3.0,1,5,0,1.1,6.0,1.0,4.0,5.996581760942401,At Risk,True,False,False,True,False,False,0.4189776253077889,1830,Average
S1452,Alexander Brown,Male,2025-11-05,Medium,13.779271733784212,0.7333333333333333,1.0,12.6,4,0.7392222222222222,74.44444444444444,27,86.0,2,78.83333333333333,1.6666666666666667,3,3,0,1.5,7.0,4.0,2.0,13.779271733784212,Average Performer,True,False,False,False,False,False,0.2702018206655395,1049,Good
S1453,Cynthia Vang,Female,2025-01-26,Medium,9.80606071828983,0.7333333333333333,1.0,14.1,3,0.7891785714285715,76.67857142857143,28,65.25,4,80.0,3.0,1,5,0,2.1,10.0,3.0,4.0,9.80606071828983,Average Performer,True,False,False,True,False,False,0.30489794344237064,1075,Good
S1454,Alfred Galvan,Male,2025-06-07,Medium,13.01982012673733,0.8,1.0,12.5,3,0.8015517241379311,83.10344827586206,29,78.0,2,81.66666666666667,4.5,1,5,0,1.9,8.0,0.0,4.0,13.01982012673733,Average Performer,False,False,False,False,False,False,0.24848493244177733,661,Good
S1455,Marie Moody,Female,2025-01-28,High,15.496335058387148,0.9333333333333332,0.0,18.6,2,0.7508400000000001,76.76,25,88.75,4,80.16666666666667,1.8333333333333333,3,3,0,1.0,7.0,1.0,5.0,15.496335058387148,High Performer,False,False,False,False,False,False,0.20492382902069878,813,Good
S1456,Dustin Gallegos,Male,2024-10-23,Medium,12.221661981531614,0.9333333333333332,0.6666666666666666,10.1,3,0.78084,78.6,25,73.66666666666667,3,83.66666666666667,3.5,1,5,0,1.0,10.0,1.0,4.0,12.221661981531614,High Performer,False,False,False,False,False,False,0.22902717837950431,875,Good
S1457,Brenda Thornton,Male,2024-11-20,Medium,1.839994783235736,0.8333333333333334,0.3333333333333333,9.3,3,0.6890000000000001,69.62962962962963,27,79.0,2,81.5,4.333333333333333,0,6,0,1.0,8.0,2.0,5.0,1.839994783235736,Average Performer,False,False,False,True,False,False,0.30011667970857725,1265,Good
S1458,Aaron Miller,Male,2024-12-23,Medium,10.736246007544842,0.6,0.3333333333333333,9.033333333333331,3,0.7597307692307692,73.88461538461539,26,62.0,4,76.0,4.666666666666667,0,6,0,1.7,3.0,1.0,6.0,10.736246007544842,At Risk,True,False,False,False,False,False,0.35724015421190713,1541,Good
S1459,Ruben Dunn,Male,2024-08-17,Medium,12.849016884112704,0.8666666666666667,0.5,14.8,4,0.7826000000000001,76.28,25,72.5,4,88.5,2.5,1,5,0,1.1,6.0,2.0,4.0,12.849016884112704,High Performer,False,False,False,False,False,False,0.23868079112305157,831,Good
S1460,Kelsey Rodriguez,Male,2025-02-02,Low,4.349978426093894,0.8333333333333334,0.5,11.25,4,0.6568148148148149,64.03703703703704,27,72.66666666666667,3,74.16666666666667,2.5,1,5,0,1.0,6.0,4.0,5.0,4.349978426093894,Average Performer,False,False,False,True,False,False,0.32716394282365413,1646,Good
S1461,Eric Williams,Female,2026-04-07,Low,6.403187384292086,0.9,1.0,10.075,4,0.726,72.71875,32,73.0,3,79.0,2.833333333333333,0,6,0,1.0,6.0,1.0,3.0,6.403187384292086,Average Performer,False,False,False,True,False,False,0.2766920315392698,1326,Good
S1462,Riley Bryant,Female,2026-04-30,Medium,8.274108624102178,0.6666666666666666,0.75,10.325,4,0.7528636363636363,78.68181818181819,22,73.0,4,82.0,5.0,1,5,0,1.2,9.0,1.0,5.0,8.274108624102178,At Risk,True,False,False,True,False,False,0.317788970863987,1331,Good
S1463,Taylor Carlson,Female,2025-03-25,Medium,3.762836258646258,0.8666666666666667,0.6666666666666666,14.033333333333331,3,0.7699333333333332,77.5,30,71.75,4,76.0,2.333333333333333,2,4,0,1.2,7.0,1.0,2.0,3.762836258646258,High Performer,False,False,False,True,False,False,0.2854462426867177,1271,Good
S1464,Jose Allen,Other,2025-07-22,Medium,6.103890930068138,0.7,0.3333333333333333,7.866666666666666,3,0.6763793103448276,66.86206896551724,29,67.66666666666667,3,67.16666666666667,4.166666666666667,0,6,0,1.3,6.0,1.0,1.0,6.103890930068138,Average Performer,True,False,False,True,False,False,0.37074314623804805,1758,Good
S1465,Jeffrey Mendez,Male,2025-08-08,High,15.9662385055699,0.9666666666666668,0.3333333333333333,12.566666666666668,3,0.8227826086956521,86.65217391304348,23,86.33333333333333,3,85.66666666666667,2.6666666666666665,3,3,0,1.6,10.0,1.0,3.0,15.9662385055699,High Performer,False,False,False,False,False,False,0.17041628779404627,152,Excellent
S1466,Jason Beck,Male,2025-10-04,Medium,22.449501004777417,0.9333333333333332,0.6666666666666666,22.766666666666666,3,0.7686,76.4,25,91.0,2,75.33333333333333,1.3333333333333333,1,5,0,2.5,10.0,3.0,7.0,22.449501004777417,High Performer,False,False,False,False,False,False,0.18496291415472316,413,Excellent
S1467,William Jones,Female,2025-06-30,High,17.39633559290646,0.8,0.6666666666666666,12.866666666666667,3,0.7093461538461538,75.65384615384616,26,84.5,2,85.5,1.6666666666666667,2,4,0,1.1,3.0,2.0,4.0,17.39633559290646,Average Performer,False,False,False,False,False,False,0.24645531486388766,950,Good
S1468,Katie Mcneil,Male,2025-06-19,Medium,14.350814481081848,0.7666666666666667,1.0,8.633333333333333,3,0.7763928571428572,78.96428571428571,28,75.25,4,84.33333333333333,4.166666666666667,0,6,0,1.7,8.0,2.0,4.0,14.350814481081848,Average Performer,False,False,False,False,False,False,0.2625384399877716,843,Good
S1469,Jeanette Harrison,Other,2025-12-11,Medium,15.317660523007811,0.8666666666666667,0.3333333333333333,9.4,3,0.8907142857142857,90.60857142857144,21,92.5,2,90.5,3.6666666666666665,2,4,0,2.6,8.0,2.0,4.0,15.317660523007811,High Performer,False,False,False,False,False,False,0.1570748963115281,19,Excellent
S1470,Veronica King,Male,2026-06-30,High,10.354804614595334,0.8333333333333334,0.6666666666666666,11.7,3,0.7736153846153846,74.76923076923077,26,83.25,4,80.33333333333333,3.0,2,4,0,1.5,10.0,4.0,3.0,10.354804614595334,Average Performer,False,False,False,False,False,False,0.24669503974556295,796,Good
S1471,Richard Cooper,Other,2024-08-24,Low,7.70695104886022,0.5,1.0,9.333333333333334,3,0.6752173913043479,68.0,23,79.33333333333333,3,73.0,5.0,0,6,0,1.4,8.0,1.0,6.0,7.70695104886022,At Risk,True,False,False,True,False,False,0.3850007383198784,1607,Good
S1472,Lori Ingram,Male,2024-12-30,Low,6.294633963184297,0.8,1.0,18.0,3,0.871125,90.20833333333331,24,77.5,2,83.16666666666667,1.5,3,3,0,1.9,6.0,2.0,3.0,6.294633963184297,Average Performer,False,False,False,True,False,False,0.24317591509203923,490,Good
S1473,Evelyn Williams,Female,2024-11-27,Medium,12.320086586640317,0.8333333333333334,1.0,5.966666666666666,3,0.748969696969697,77.36363636363636,33,72.0,2,79.33333333333333,1.0,2,4,0,1.3,8.0,2.0,3.0,12.320086586640317,Average Performer,False,False,False,False,False,False,0.27317554110915676,1243,Good
S1474,Robin Thompson,Female,2025-02-23,Medium,13.460564002153315,0.8,1.0,6.3,2,0.7332962962962962,74.18518518518519,27,88.0,2,83.5,4.166666666666667,1,5,0,1.0,7.0,0.0,3.0,13.460564002153315,Average Performer,False,False,False,False,False,False,0.24510970110572783,965,Good
S1475,Julie Dominguez,Other,2024-11-09,Low,8.154801954661757,0.7333333333333333,1.0,13.75,4,0.7612142857142857,77.25,28,70.0,3,82.0,3.1666666666666665,2,4,0,2.0,10.0,0.0,2.0,8.154801954661757,Average Performer,True,False,False,True,False,False,0.30491537606572655,1036,Good
S1476,Robin Brown,Male,2024-08-18,High,17.356284297371573,0.9666666666666668,1.0,19.266666666666666,3,0.8017931034482758,78.75862068965517,29,87.0,3,77.5,1.5,2,4,0,2.5,7.0,4.0,4.0,17.356284297371573,High Performer,False,False,False,False,False,False,0.18415469155542163,223,Excellent
S1477,Judith Carter,Female,2025-02-12,Low,6.932014873999725,0.6,0.0,13.266666666666666,3,0.7540370370370371,74.14814814814815,27,60.66666666666666,3,81.16666666666667,6.166666666666667,0,6,0,1.3,6.0,3.0,5.0,6.932014873999725,At Risk,True,False,False,True,False,True,0.36337551837055626,1520,Good
S1478,Curtis Williams,Other,2026-04-01,High,20.0589167991416,0.9,0.6666666666666666,10.833333333333334,3,0.7727878787878788,80.27272727272727,33,87.0,4,82.0,4.166666666666667,1,5,0,2.7,7.0,3.0,4.0,20.0589167991416,High Performer,False,False,False,False,False,False,0.19601634436578236,240,Excellent
S1479,Kaylee Hays,Female,2026-04-12,Low,2.7569645426843934,0.8,0.3333333333333333,9.266666666666667,3,0.7341666666666667,74.29166666666667,24,63.5,2,79.16666666666667,5.333333333333333,1,5,0,1.8,9.0,1.0,5.0,2.7569645426843934,Average Performer,False,False,False,True,False,True,0.32710758864328904,1314,Good
